pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
aport-043,node-aport-wbpaidstairs-bridge,node-aport-ebpaidstairs-bridge,,1,0,32.8879200,32.8879200,,,,,"Top of stairs on Bowdoin, Bremen Street side to Top of stairs on Wonderland, Busway side",,"Shuttle, Silver Line - SL3",
aport-044,node-931-bridge,node-932-bridge,,1,0,39.8678400,39.8678400,,,,,Top of Elevator 931 to Top of Elevator 932,,Inbound to Government Center & Downtown Boston,
aport-045,node-932-bridge,node-931-bridge,,1,0,39.8678400,39.8678400,,,,,Top of Elevator 932 to Top of Elevator 931,,"Shuttle, Silver Line - SL3",
aport-046,node-407-bridge,node-407-platform,407,4,0,,,30,,,,Top of Escalator 407 to Bottom of Escalator 407,407,Bottom of Escalator 407,
aport-047,node-408-platform,node-408-bridge,408,4,0,,,30,,,,Bottom of Escalator 408 to Top of Escalator 408,408,Top of Escalator 408,
aport-048,node-409-platform,node-409-bridge,409,4,0,,,30,,,,Bottom of Escalator 409 to Top of Escalator 409,409,Top of Escalator 409,
aport-049,node-410-bridge,node-410-platform,410,4,0,,,30,,,,Top of Escalator 410 to Bottom of Escalator 410,410,Inbound to Government Center,
aport-050,node-931-platform,node-931-bridge,931,5,0,,,60,60,,,Bottom of Elevator 931 to Top of Elevator 931,931,M/Mezzanine,
aport-051,node-932-platform,node-932-bridge,932,5,0,,,60,60,,,Bottom of Elevator 932 to Top of Elevator 932,932,M/Mezzanine,
aport-052,node-931-bridge,node-931-platform,931,5,0,,,60,60,,,Top of Elevator 931 to Bottom of Elevator 931,931,P/Platform,
aport-053,node-932-bridge,node-932-platform,932,5,0,,,60,60,,,Top of Elevator 932 to Bottom of Elevator 932,932,P/Platform,
aport-054,door-aport-buses,7097,,1,0,8.6258400,8.6258400,,,,,"Airport - Buses, Airport to Silver Line (South Station)",,SL3 South Station,
aport-055,door-aport-buses,7096,,1,0,23.8658400,23.8658400,,,,,"Airport - Buses, Airport to Silver Line (Chelsea)",,SL3 Chelsea,
aport-056,7097,door-aport-buses,,1,0,8.6258400,8.6258400,,,,,"Silver Line (South Station) to Airport - Buses, Airport",,Airport Station - To trains,
aport-057,7096,door-aport-buses,,1,0,23.8658400,23.8658400,,,,,"Silver Line (Chelsea) to Airport - Buses, Airport",,Airport Station - To trains,
aport-058,node-aport-ebpaidstairs-platform,node-aport-ebpaidstairs-bridge,,2,0,,,,,36,,"Bottom of stairs on Wonderland, Busway side to Top of stairs on Wonderland, Busway side",,"Top of stairs on Wonderland, Busway side",
aport-059,node-aport-ebpaidstairs-bridge,node-aport-ebpaidstairs-platform,,2,0,,,,,-36,,"Top of stairs on Wonderland, Busway side to Bottom of stairs on Wonderland, Busway side",,"Bottom of stairs on Wonderland, Busway side",
aport-060,node-aport-wbpaidstairs-platform,node-aport-ebpaidstairs-bridge,,2,0,,,,,34,,"Bottom of stairs on Bowdoin, Brement Street side to Top of stairs on Wonderland, Busway side",,"Top of stairs on Wonderland, Busway side",
aport-061,node-aport-ebpaidstairs-bridge,node-aport-wbpaidstairs-platform,,2,0,,,,,-34,,"Top of stairs on Wonderland, Busway side to Bottom of stairs on Bowdoin, Brement Street side",,"Bottom of stairs on Bowdoin, Brement Street side",
aport-062,door-aport-bremen,node-aport-bremenstairs-lobby,,1,0,3.9624000,3.9624000,,,,,Airport - Bremen St to Bottom of stairs on unpaid Brement Street side,,Bottom of stairs on unpaid Brement Street side,
aport-063,door-aport-bremen,node-955-lobby,,1,0,15.2400000,15.2400000,,,,,Airport - Bremen St to Bottom of Elevator 955,,Buses,
aport-064,node-aport-bremenstairs-lobby,door-aport-bremen,,1,0,3.9624000,3.9624000,,,,,Bottom of stairs on unpaid Brement Street side to Airport - Bremen St,,Exit to Bremen Street,
aport-065,node-955-lobby,door-aport-bremen,,1,0,15.2400000,15.2400000,,,,,Bottom of Elevator 955 to Airport - Bremen St,,Exit to Bremen Street,
aport-066,node-aport-bremenstairs-lobby,node-aport-bremenstairs-bridge,,2,0,,,,,32,,Bottom of stairs on unpaid Brement Street side to Top of stairs on unpaid Bremen Street side,,M/Mezzanine,
aport-067,node-aport-bremenstairs-bridge,node-aport-bremenstairs-lobby,,2,0,,,,,-32,,Top of stairs on unpaid Bremen Street side to Bottom of stairs on unpaid Brement Street side,,P/Platform,
aport-068,node-955-lobby,node-955-bridge,955,5,0,,,60,60,,,Bottom of Elevator 955 to Top of Elevator 955,955,M/Mezzanine,
aport-069,node-955-bridge,node-955-lobby,955,5,0,,,60,60,,,Top of Elevator 955 to Bottom of Elevator 955,955,P/Platform,
aport-070,node-aport-bremenstairs-bridge,node-aport-buswaystairs-bridge,,1,0,51.5112000,51.5112000,,,,,Top of stairs on unpaid Bremen Street side to Top of stairs on unpaid Busway side,,"Shuttle, Silver Line - SL3",
aport-071,node-aport-buswaystairs-bridge,node-aport-bremenstairs-bridge,,1,0,51.5112000,51.5112000,,,,,Top of stairs on unpaid Busway side to Top of stairs on unpaid Bremen Street side,,Bremen Street,
aport-072,node-955-bridge,node-956-bridge,,1,0,45.1104000,45.1104000,,,,,Top of Elevator 955 to Top of Elevator 956,,"Elevator, shuttle, Silver Line",
aport-073,node-956-bridge,node-955-bridge,,1,0,45.1104000,45.1104000,,,,,Top of Elevator 956 to Top of Elevator 955,,Bremen Street,
aport-074,node-956-bridge,node-aport-bremenstairs-bridge,,1,0,43.8912000,43.8912000,,,,,Top of Elevator 956 to Top of stairs on unpaid Bremen Street side,,Bremen Street,
aport-075,node-aport-bremenstairs-bridge,node-956-bridge,,1,0,43.8912000,43.8912000,,,,,Top of stairs on unpaid Bremen Street side to Top of Elevator 956,,"Elevator, shuttle, Silver Line",
aport-076,node-955-bridge,node-aport-buswaystairs-bridge,,1,0,52.4256000,52.4256000,,,,,Top of Elevator 955 to Top of stairs on unpaid Busway side,,"Shuttle, Silver Line - SL3",
aport-077,node-aport-buswaystairs-bridge,node-955-bridge,,1,0,52.4256000,52.4256000,,,,,Top of stairs on unpaid Busway side to Top of Elevator 955,,Brement Street,
aport-078,door-aport-buses,node-aport-buswaystairs-lobby,,1,0,13.1064000,13.1064000,,,,,"Airport - Buses, Airport to Bottom of stairs on unpaid Busway side",,Bremen Street,
aport-079,door-aport-buses,node-956-lobby,,1,0,22.5552000,22.5552000,,,,,"Airport - Buses, Airport to Bottom of Elevator 956",,Bremen Street,
aport-080,node-aport-buswaystairs-lobby,door-aport-buses,,1,0,13.1064000,13.1064000,,,,,"Bottom of stairs on unpaid Busway side to Airport - Buses, Airport",,"Silver Line - SL3, Airport shuttle, Memorial Park",
aport-081,node-956-lobby,door-aport-buses,,1,0,22.5552000,22.5552000,,,,,"Bottom of Elevator 956 to Airport - Buses, Airport",,"Silver Line - SL3, Airport shuttle, Memorial Park",
aport-082,node-aport-buswaystairs-lobby,node-aport-buswaystairs-bridge,,2,0,,,,,26,,Bottom of stairs on unpaid Busway side to Top of stairs on unpaid Busway side,,M/Mezzanine,
aport-083,node-aport-buswaystairs-bridge,node-aport-buswaystairs-lobby,,2,0,,,,,-26,,Top of stairs on unpaid Busway side to Bottom of stairs on unpaid Busway side,,P/Platform,
aport-084,node-956-lobby,node-956-bridge,956,5,0,,,60,60,,,Bottom of Elevator 956 to Top of Elevator 956,956,M/Mezzanine,
aport-085,node-956-bridge,node-956-lobby,956,5,0,,,60,60,,,Top of Elevator 956 to Bottom of Elevator 956,956,P/Platform,
aport-086,node-409-platform,70047,,1,0,15.2095200,15.2095200,,,,,Bottom of Escalator 409 to Blue Line (Bowdoin),,Blue Line - Bowdoin,
aport-087,70047,node-410-platform,,1,0,10.6680000,10.6680000,,,,,Blue Line (Bowdoin) to Bottom of Escalator 410,,"Airport shuttle, Silver Line - SL3",
aport-088,node-408-platform,70048,,1,0,27.0357600,27.0357600,,,,,Bottom of Escalator 408 to Blue Line (Wonderland),,Blue Line - Wonderland,
aport-089,70048,node-407-platform,,1,0,27.0357600,27.0357600,,,,,Blue Line (Wonderland) to Bottom of Escalator 407,,Inbound to Government Center & Downtown Boston,
aport-090,node-409-platform,node-aport-bremen-farepaid,,1,0,25.8775200,25.8775200,,,,,Bottom of Escalator 409 to Paid side of fare gates,,Bremen Street,
aport-091,node-aport-bremen-farepaid,node-410-platform,,1,0,25.8775200,25.8775200,,,,,Paid side of fare gates to Bottom of Escalator 410,,"Airport shuttle, Silver Line - SL3",
aport-092,node-408-platform,node-aport-buses-farepaid,,1,0,5.1206400,5.1206400,,,,,Bottom of Escalator 408 to Paid side of fare gates,,"Silver Line - SL3, Airport shuttle, Memorial Park",
aport-093,node-aport-buses-farepaid,node-407-platform,,1,0,5.1206400,5.1206400,,,,,Paid side of fare gates to Bottom of Escalator 407,,Inbound to Government Center & Downtown Boston,
aport-094,node-410-bridge,node-408-bridge,,1,0,32.8879200,32.8879200,,,,,Top of Escalator 410 to Top of Escalator 408,,"Shuttle, Silver Line - SL3",
aport-095,node-aport-wbpaidstairs-bridge,node-408-bridge,,1,0,32.8879200,32.8879200,,,,,"Top of stairs on Bowdoin, Bremen Street side to Top of Escalator 408",,"Shuttle, Silver Line - SL3",
aport-096,node-410-bridge,node-aport-ebpaidstairs-bridge,,1,0,32.8879200,32.8879200,,,,,"Top of Escalator 410 to Top of stairs on Wonderland, Busway side",,"Shuttle, Silver Line - SL3",
aport-097,node-407-bridge,node-409-bridge,,1,0,32.8879200,32.8879200,,,,,Top of Escalator 407 to Top of Escalator 409,,Inbound to Government Center & Downtown Boston,
aport-098,node-aport-ebpaidstairs-bridge,node-409-bridge,,1,0,32.8879200,32.8879200,,,,,"Top of stairs on Wonderland, Busway side to Top of Escalator 409",,Inbound to Government Center & Downtown Boston,
aport-099,node-407-bridge,node-aport-wbpaidstairs-bridge,,1,0,32.8879200,32.8879200,,,,,"Top of Escalator 407 to Top of stairs on Bowdoin, Bremen Street side",,Inbound to Government Center & Downtown Boston,
aqucl-000,node-925-lobby,door-aqucl-atlanticelev,925,5,0,,,72,72,,,Bottom of elevator between lobby and Atlantic Avenue to Aquarium - Waterfront and New England Aquarium,925,G (Ground),
aqucl-001,door-aqucl-atlanticelev,node-925-lobby,925,5,0,,,72,72,,,Aquarium - Waterfront and New England Aquarium to Bottom of elevator between lobby and Atlantic Avenue,925,L (Lobby),
aqucl-002,node-923-platform,node-923-lobby,923,5,0,,,48,48,,,Bottom of elevator between Bowdoin platform and Atlantic Avenue to Top of elevator between Bowdoin platform and Atlantic Avenue,923,L (Lobby),
aqucl-003,node-924-platform,node-924-lobby,924,5,0,,,48,48,,,Bottom of elevator between Wonderland platform and Atlantic Avenue to Top of elevator between Wonderland platform and Atlantic Avenue,924,L (Lobby),
aqucl-004,node-923-lobby,node-923-platform,923,5,0,,,48,48,,,Top of elevator between Bowdoin platform and Atlantic Avenue to Bottom of elevator between Bowdoin platform and Atlantic Avenue,923,P (Platform),
aqucl-005,node-924-lobby,node-924-platform,924,5,0,,,48,48,,,Top of elevator between Wonderland platform and Atlantic Avenue to Bottom of elevator between Wonderland platform and Atlantic Avenue,924,P (Platform),
aqucl-006,node-405-lobby,node-405-street,405,4,0,,,51,,,,Bottom of escalator from Atlantic Avenue to lobby to Top of escalator from Atlantic Avenue to lobby,405,Top of escalator from Atlantic Avenue to lobby,
aqucl-007,node-406-street,node-406-lobby,406,4,0,,,51,,,,Top of escalator from lobby to Atlantic Avenue to Bottom of escalator from lobby to Atlantic Avenue,406,Bottom of escalator from lobby to Atlantic Avenue,
aqucl-008,node-394-platform,node-394-lobby,394,4,0,,,38,,,,Bottom of escalator from Wonderland platform to State Street to Top of escalator from Wonderland platform to State Street,394,Top of escalator from Wonderland platform to State Street,
aqucl-009,node-395-platform,node-395-lobby,395,4,0,,,38,,,,Bottom of escalator from Bowdoin platform to State Street to Top of escalator from Bowdoin platform to State Street,395,Top of escalator from Bowdoin platform to State Street,
aqucl-010,node-396-lobby,node-396-landing,396,4,0,,,24,,,,Bottom of escalator from lobby to State Street to Landing for escalator from lobby to State Street,396,Landing for escalator from lobby to State Street,
aqucl-011,node-397-landing,node-397-street,397,4,0,,,21,,,,Landing for escalator from lobby to State Street to Top of escalator from lobby to State Street,397,Top of escalator from lobby to State Street,
aqucl-012,door-aqucl-mcknorth,node-397-street,,1,0,7.3152000,7.3152000,,,,,Aquarium - State St (North) to Top of escalator from lobby to State Street,,Blue Line,
aqucl-013,node-397-street,door-aqucl-mcknorth,,1,0,7.3152000,7.3152000,,,,,Top of escalator from lobby to State Street to Aquarium - State St (North),,State Street,
aqucl-014,node-913-platform,node-913-lobby,913,5,0,,,50,50,,,Bottom of elevator between Wonderland platform and State Street to Top of elevator between Wonderland platform and State Street,913,L (Lobby),
aqucl-015,node-913-lobby,node-913-platform,913,5,0,,,50,50,,,Top of elevator between Wonderland platform and State Street to Bottom of elevator between Wonderland platform and State Street,913,P (Platform),
aqucl-016,node-914-platform,node-914-lobby,914,5,0,,,50,50,,,Bottom of elevator between Bowdoin platform and State Street to Top of elevator between Bowdoin platform and State Street,914,L (Lobby),
aqucl-017,node-914-lobby,node-914-platform,914,5,0,,,50,50,,,Top of elevator between Bowdoin platform and State Street to Bottom of elevator between Bowdoin platform and State Street,914,P (Platform),
aqucl-018,node-915-lobby,door-aqucl-mcksouth,915,5,0,,,60,60,,,Bottom of elevator between lobby and State Street to Aquarium - State St (South),915,G (Ground),
aqucl-019,door-aqucl-mcksouth,node-915-lobby,915,5,0,,,60,60,,,Aquarium - State St (South) to Bottom of elevator between lobby and State Street,915,L (Lobby),
aqucl-020,70044,node-924-platform,,1,0,52.2732000,52.2732000,,,,,Blue Line (Wonderland) to Bottom of elevator between Wonderland platform and Atlantic Avenue,,"Waterfront, New England Aquarium, ferry",
aqucl-021,70044,node-aqucl-wbatlanticstairs-platform,,1,0,52.2732000,52.2732000,,,,,Blue Line (Wonderland) to Bottom of stairs between platform and Atlantic Avenue,,"Waterfront, New England Aquarium, ferry",
aqucl-022,70044,node-913-platform,,1,0,52.2732000,52.2732000,,,,,Blue Line (Wonderland) to Bottom of elevator between Wonderland platform and State Street,,State Street,
aqucl-023,70044,node-aqucl-wbstatestairs-platform,,1,0,52.2732000,52.2732000,,,,,Blue Line (Wonderland) to Bottom of stairs between platform and State Street,,State Street,
aqucl-024,70044,node-394-platform,,1,0,52.2732000,52.2732000,,,,,Blue Line (Wonderland) to Bottom of escalator from Wonderland platform to State Street,,State Street,
aqucl-025,node-924-platform,70044,,1,0,7.4676000,7.4676000,,,,,Bottom of elevator between Wonderland platform and Atlantic Avenue to Blue Line (Wonderland),,Track 2 - Outbound/Wonderland,
aqucl-026,node-aqucl-wbatlanticstairs-platform,70044,,1,0,7.4676000,7.4676000,,,,,Bottom of stairs between platform and Atlantic Avenue to Blue Line (Wonderland),,Track 2 - Outbound/Wonderland,
aqucl-027,node-913-platform,70044,,1,0,7.4676000,7.4676000,,,,,Bottom of elevator between Wonderland platform and State Street to Blue Line (Wonderland),,Track 2 - Outbound/Wonderland,
aqucl-028,node-aqucl-wbstatestairs-platform,70044,,1,0,7.4676000,7.4676000,,,,,Bottom of stairs between platform and State Street to Blue Line (Wonderland),,Track 2 - Outbound/Wonderland,
aqucl-029,node-394-platform,70044,,1,0,7.4676000,7.4676000,,,,,Bottom of escalator from Wonderland platform to State Street to Blue Line (Wonderland),,Track 2 - Outbound/Wonderland,
aqucl-030,70043,node-923-platform,,1,0,67.2084000,67.2084000,,,,,Blue Line (Bowdoin) to Bottom of elevator between Bowdoin platform and Atlantic Avenue,,"Waterfront, New England Aquarium, ferry",
aqucl-031,70043,node-aqucl-ebatlanticstairs-platform,,1,0,67.2084000,67.2084000,,,,,Blue Line (Bowdoin) to Bottom of stairs between platform and Atlantic Avenue,,"Waterfront, New England Aquarium, ferry",
aqucl-032,70043,node-914-platform,,1,0,67.2084000,67.2084000,,,,,Blue Line (Bowdoin) to Bottom of elevator between Bowdoin platform and State Street,,State Street,
aqucl-033,70043,node-aqucl-ebstatestairs-platform,,1,0,67.2084000,67.2084000,,,,,Blue Line (Bowdoin) to Bottom of stairs between platform and State Street,,State Street,
aqucl-034,70043,node-395-platform,,1,0,67.2084000,67.2084000,,,,,Blue Line (Bowdoin) to Bottom of escalator from Bowdoin platform to State Street,,State Street,
aqucl-035,node-923-platform,70043,,1,0,22.4028000,22.4028000,,,,,Bottom of elevator between Bowdoin platform and Atlantic Avenue to Blue Line (Bowdoin),,Track 1 - Inbound/Government Center,
aqucl-036,node-aqucl-ebatlanticstairs-platform,70043,,1,0,22.4028000,22.4028000,,,,,Bottom of stairs between platform and Atlantic Avenue to Blue Line (Bowdoin),,Track 1 - Inbound/Government Center,
aqucl-037,node-914-platform,70043,,1,0,22.4028000,22.4028000,,,,,Bottom of elevator between Bowdoin platform and State Street to Blue Line (Bowdoin),,Track 1 - Inbound/Government Center,
aqucl-038,node-aqucl-ebstatestairs-platform,70043,,1,0,22.4028000,22.4028000,,,,,Bottom of stairs between platform and State Street to Blue Line (Bowdoin),,Track 1 - Inbound/Government Center,
aqucl-039,node-395-platform,70043,,1,0,22.4028000,22.4028000,,,,,Bottom of escalator from Bowdoin platform to State Street to Blue Line (Bowdoin),,Track 1 - Inbound/Government Center,
aqucl-040,node-aqucl-ebstatestairs-platform,node-aqucl-ebstatestairs-lobby,,2,0,,,,,42,,Bottom of stairs between platform and State Street to Top of stairs between platform and State Street,,Top of stairs between platform and State Street,
aqucl-041,node-aqucl-wbstatestairs-platform,node-aqucl-wbstatestairs-lobby,,2,0,,,,,42,,Bottom of stairs between platform and State Street to Top of stairs between platform and State Street,,Top of stairs between platform and State Street,
aqucl-042,node-aqucl-ebstatestairs-lobby,node-aqucl-ebstatestairs-platform,,2,0,,,,,-42,,Top of stairs between platform and State Street to Bottom of stairs between platform and State Street,,Bottom of stairs between platform and State Street,
aqucl-043,node-aqucl-wbstatestairs-lobby,node-aqucl-wbstatestairs-platform,,2,0,,,,,-42,,Top of stairs between platform and State Street to Bottom of stairs between platform and State Street,,Bottom of stairs between platform and State Street,
aqucl-044,node-aqucl-ebstatestairs-lobby,node-aqucl-statefarepaid,,1,0,9.7536000,9.7536000,,,,,Top of stairs between platform and State Street to Paid side of fare gates,,Paid side of fare gates,
aqucl-045,node-394-lobby,node-aqucl-statefarepaid,,1,0,9.7536000,9.7536000,,,,,Top of escalator from Wonderland platform to State Street to Paid side of fare gates,,Paid side of fare gates,
aqucl-046,node-913-lobby,node-aqucl-statefarepaid,,1,0,9.7536000,9.7536000,,,,,Top of elevator between Wonderland platform and State Street to Paid side of fare gates,,Paid side of fare gates,
aqucl-047,node-aqucl-wbstatestairs-lobby,node-aqucl-statefarepaid,,1,0,9.7536000,9.7536000,,,,,Top of stairs between platform and State Street to Paid side of fare gates,,Paid side of fare gates,
